id;valor
2486;15075
2487;342316
2488;348004
2489;31120
2490;311196
2491;348004
2492;63415
2493;75376
2494;5765
2495;57650
2496;75376
2497;185163
2498;185163
2499;15100
2500;15100
2501;30200
2502;268025
2503;34000
2504;371153
2505;673178
2506;399856
2507;50144
2508;450000
2509;60556
2510;70245
2511;9689
2512;156999
2513;156999
2514;34000
2515;34000
2516;27300
2517;27300
2518;255673
2519;280622
2520;24949
2521;166500
2522;166500
2523;45226
2524;45226
2525;183786
2526;183786
2527;155395
2528;155395
2529;3691515
2530;3691515
2531;183787
2532;183787
2533;1072478
2534;1072478
2535;30831
2536;30831
2537;85368
2538;85368
2539;19334
2540;19334
2541;16406
2542;16406
2543;7185
2544;7185
2545;6120
2546;6120
2547;1808013
2548;1808013
2549;107093
2550;107093
2551;31415
2552;31415
2553;238865
2554;238865
2555;353515
2556;353515
2557;45318
2558;45318
2559;9378
2560;9378
2561;55580
2562;55580
2563;183100
2564;124764
2565;1552
2566;5818
2567;586
2568;16032
2569;160318
2570;2500
2571;3664
2572;124764
2573;7370
2574;75501
2575;42552
2576;1106
2577;2438
2578;208
2579;6547
2580;65473
2581;1296
2582;1977
2583;42552
2584;3544
2585;430947
2586;330811
2587;3101
2588;31795
2589;813
2590;32541
2591;28200
2592;325408
2593;2156
2594;38898
2595;2931
2596;330811
2597;34896
2598;389852
2599;404078
2600;8866
2601;2080
2602;3862
2603;32896
2604;328957
2605;11206
2606;12931
2607;404078
2608;10946
2609;169838
2610;176296
2611;15440
2612;154398
2613;176296
2614;440814
2615;461781
2616;40074
2617;400740
2618;461781
2619;191417
2620;214235
2621;17401
2622;174016
2623;214235
2624;99276
2625;103036
2626;9025
2627;90251
2628;103036
2629;181344
2630;255233
2631;16486
2632;164858
2633;255233
2634;61426
2635;31883
2636;5585
2637;55841
2638;31883
2639;12350
2640;9201
2641;1123
2642;11227
2643;9201
2644;15150
2645;15109
2646;1377
2647;13773
2648;15109
2649;20300
2650;18127
2651;1845
2652;18455
2653;18127
2654;71387
2655;72780
2656;6490
2657;64897
2658;72780
2659;50628
2660;39925
2661;4602
2662;46026
2663;39925
2664;86735
2665;69595
2666;7885
2667;78850
2668;69595
2669;103356
2670;100804
2671;9396
2672;93960
2673;100804
2674;120043
2675;119087
2676;10913
2677;109130
2678;119087
2679;64917
2680;63853
2681;5902
2682;59015
2683;63853
2684;172092
2685;190014
2686;15644
2687;156448
2688;190014
2689;178842
2690;180012
2691;16258
2692;162584
2693;180012
2694;397922
2695;420871
2696;36174
2697;361748
2698;420871
2699;128069
2700;129430
2701;11643
2702;116426
2703;129430
2704;128181
2705;113591
2706;11653
2707;116528
2708;113591
2709;92744
2710;90567
2711;8431
2712;84313
2713;90567
2714;54388
2715;53532
2716;4944
2717;49444
2718;53532
2719;114561
2720;120059
2721;10414
2722;104147
2723;120059
2724;12350
2725;9201
2726;1123
2727;11227
2728;9201
2729;81642
2730;83547
2731;7422
2732;74220
2733;83547
2734;169939
2735;184691
2736;15449
2737;154490
2738;184691
2739;195561
2740;214972
2741;17779
2742;177782
2743;214972
2744;465500
2745;537768
2746;42318
2747;423182
2748;537768
2749;464092
2750;461756
2751;42190
2752;421902
2753;461756
2754;196238
2755;182811
2756;17840
2757;178398
2758;182811
2759;1748
2760;1350
2761;159
2762;1589
2763;1350
2764;33207
2765;23086
2766;3550
2767;4580
2768;2293
2769;26334
2770;3550
2771;23086
2772;181161
2773;162949
2774;16469
2775;164692
2776;162949
2777;60482
2778;22257
2779;8342
2780;52140
2781;22257
2782;24534
2783;27131
2784;3384
2785;21150
2786;27131
2787;197981
2788;306767
2789;17999
2790;179982
2791;306767
2792;146599
2793;148623
2794;13327
2795;133272
2796;148623
2797;10795
2798;3820
2799;981
2800;9814
2801;3820
2802;147971
2803;150208
2804;13452
2805;134519
2806;150208
2807;389203
2808;391034
2809;35382
2810;353821
2811;391034
2812;13166
2813;15109
2814;1197
2815;11969
2816;15109
2817;81510
2818;89993
2819;7410
2820;74100
2821;89993
2822;6890
2823;950
2824;5940
2825;5038
2826;5038
2827;33878
2828;141905
2829;3080
2830;30798
2831;141905
2832;96826
2833;85666
2834;8803
2835;88023
2836;85666
2837;61180
2838;228993
2839;112184
2840;129398
2841;531755
2842;314289
2843;314289
2844;65052
2845;65052
2846;130104
2847;229432
2848;229432
2849;160817
2850;160817
2851;157751
2852;157751
2853;171578
2854;279456
2855;451034
2856;12350
2857;15150
2858;20301
2859;12350
2860;1748
2861;61899
2862;99276
2863;191418
2864;290694
2865;181344
2866;61425
2867;242769
2868;71387
2869;71387
2870;172093
2871;172093
2872;178842
2873;178842
2874;397923
2875;397923
2876;92744
2877;92744
2878;54388
2879;54388
2880;114562
2881;114562
2882;10795
2883;10795
2884;114571
2885;114571
2886;45350
2887;45350
2888;15750
2889;15750
2890;34500
2891;34500
2892;27300
2893;27300
2894;24308
2895;5109
2896;33306
2897;3889
2898;385469
2899;421834
2900;36365
2901;6916
2902;6916
2903;119728
2904;119728
2905;114820
2906;114820
2907;184773
2908;184773
2909;192409
2910;192409
2911;313490
2912;313490
2913;744897
2914;744897
2915;80954
2916;80954
2917;198817
2918;198817
2919;4036
2920;4036
2921;1432166
2922;1432166
2923;130409
2924;130409
2925;82855
2926;82855
2927;108764
2928;108764
2929;151115
2930;151115
2931;113870
2932;104385
2933;9485
2934;257650
2935;165264
2936;931
2937;5818
2938;352
2939;22966
2940;229659
2941;2475
2942;2198
2943;165264
2944;6749
2945;184612
2946;135512
2947;3690
2948;600
2949;16693
2950;166935
2951;984
2952;139802
2953;547950
2954;440120
2955;2367
2956;30441
2957;993
2958;43459
2959;25701
2960;434589
2961;1121
2962;37000
2963;5087
2964;440120
2965;32808
2966;361051
2967;248230
2968;15764
2969;693
2970;3738
2971;30359
2972;303592
2973;14655
2974;8707
2975;248230
2976;16457
2977;16500
2978;27191
2979;1500
2980;15000
2981;27191
2982;35287
2983;72580
2984;3208
2985;32079
2986;72580
2987;148885
2988;192834
2989;13535
2990;135350
2991;192834
2992;10280
2993;18127
2994;934
2995;9346
2996;18127
2997;102813
2998;95452
2999;9347
3000;93466
3001;95452
3002;162692
3003;205472
3004;14790
3005;147902
3006;205472
3007;42381
3008;39939
3009;3853
3010;38528
3011;39939
3012;78417
3013;77210
3014;7129
3015;71288
3016;77210
3017;2800
3018;3550
3019;386
3020;2414
3021;3550
3022;25480
3023;21416
3024;2316
3025;23164
3026;21416
3027;61039
3028;55339
3029;5549
3030;55490
3031;55339
3032;70895
3033;64621
3034;6445
3035;64450
3036;64621
3037;48136
3038;43535
3039;4376
3040;43760
3041;43535
3042;9256
3043;9378
3044;841
3045;8415
3046;9378
3047;17675
3048;18401
3049;1607
3050;16068
3051;18401
3052;301320
3053;298309
3054;27393
3055;273927
3056;298309
3057;128069
3058;129430
3059;11643
3060;116426
3061;129430
3062;33266
3063;3024
3064;30242
3065;32359
3066;32359
3067;51191
3068;4654
3069;46537
3070;51191
3071;51191
3072;13152
3073;159004
3074;124872
3075;1850
3076;109250
3077;161004
3078;161737
3079;79180
3080;100375
3081;9630
3082;9630
3083;6891
3084;120043
3085;50629
3086;40266
3087;181954
3088;1329467
3089;5287
3090;5287
3091;146599
3092;146599
3093;81642
3094;81642
3095;148884
3096;10281
3097;159165
3098;102813
3099;102813
3100;32751
3101;32751
3102;78417
3103;2800
3104;81217
3105;61039
3106;70895
3107;48136
3108;180070
3109;16500
3110;16500
3111;24824
3112;51502
3113;76326
3114;11000
3115;11000
3116;34000
3117;34000
3118;159000
3119;174000
3120;15000
3121;133200
3122;133200
3123;727117
3124;727117
3125;35848
3126;35848
3127;91126
3128;91126
3129;844181
3130;844181
3131;143886
3132;143886
3133;344137
3134;344137
3135;3094255
3136;3094255
3137;340103
3138;340103
3139;65075
3140;65075
3141;17025
3142;17025
3143;11185
3144;11185
3145;106759
3146;106759
3147;81785
3148;81785
3149;262884
3150;262884
3151;117845
3152;117845
3153;21308
3154;19669
3155;1640
3156;214101
3157;123647
3158;931
3159;10473
3160;697
3161;18595
3162;185955
3163;4501
3164;4353
3165;123647
3166;11404
3167;128000
3168;81903
3169;23228
3170;2773
3171;9809
3172;98091
3173;603
3174;16724
3175;81903
3176;23228
3177;930697
3178;732642
3179;2104
3180;34904
3181;511
3182;76148
3183;46003
3184;761476
3185;1725
3186;43369
3187;1465
3188;732642
3189;37008
3190;631290
3191;453330
3192;12967
3193;1784
3194;2007
3195;55794
3196;557945
3197;7587
3198;3000
3199;4957
3200;453330
3201;14751
3202;286338
3203;284293
3204;26031
3205;260307
3206;284293
3207;95697
3208;112553
3209;8699
3210;86998
3211;112553
3212;55220
3213;54022
3214;5020
3215;50200
3216;54022
3217;54487
3218;37356
3219;4953
3220;49534
3221;37356
3222;232835
3223;228482
3224;21167
3225;211668
3226;228482
3227;19993
3228;27460
3229;1817
3230;18176
3231;27460
3232;96976
3233;92531
3234;8816
3235;88160
3236;92531
3237;41395
3238;18719
3239;3763
3240;37632
3241;18719
3242;186264
3243;198198
3244;16933
3245;169331
3246;198198
3247;29299
3248;21416
3249;2663
3250;26636
3251;21416
3252;35800
3253;40138
3254;3254
3255;32546
3256;40138
3257;79750
3258;30853
3259;7250
3260;72500
3261;30853
3262;20252
3263;18130
3264;1841
3265;18411
3266;18130
3267;56748
3268;47196
3269;5159
3270;51589
3271;47196
3272;82129
3273;93218
3274;7466
3275;74663
3276;93218
3277;3330
3278;5228
3279;459
3280;2871
3281;5228
3282;4800
3283;3628
3284;662
3285;4138
3286;3628
3287;276802
3288;40393
3289;25164
3290;251638
3291;40393
3292;70356
3293;59142
3294;6396
3295;63960
3296;59142
3297;12350
3298;10671
3299;1123
3300;11227
3301;10671
3302;215349
3303;144505
3304;19577
3305;195772
3306;144505
3307;6380
3308;580
3309;5800
3310;10966
3311;10966
3312;15421
3313;1402
3314;14019
3315;13807
3316;13807
3317;29300
3318;20252
3319;56748
3320;12350
3321;118650
3322;55220
3323;55220
3324;229732
3325;229732
3326;19994
3327;79750
3328;99744
3329;35801
3330;35801
3331;82129
3332;4800
3333;276803
3334;363732
3335;70356
3336;70356
3337;591303
3338;231524
3339;59282
3340;133242
3341;612010
3342;55620
3343;458709
3344;146216
3345;119745
3346;803007
3347;869191
3348;26516
3349;32850
3350;223080
3351;754557
3352;95384
3353;351881
3354;336855
3355;15007
3356;46035
3357;182629
3358;1252056
3359;1129678
3360;89425
3361;185891
3362;72818
3363;650966
3364;1452889
3365;364422
3366;546642
3367;10067302
3368;513300
3369;375260
3370;34962
3371;52442
3372;801156
3373;351843
3374;98518
3375;222914
3376;148430
3377;613308
3378;95627
3379;138887
3380;1200499
3381;139575
3382;86404
3383;225979
3384;15183
3385;213878
3386;229061
3387;45650
3388;71782
3389;117432
3390;27300
3391;27300
3392;330635
3393;361827
3394;31192
3395;282527
3396;282527
3397;582198
3398;582198
3399;31284
3400;31284
3401;403242
3402;403242
3403;1262644
3404;1262644
3405;130216
3406;130216
3407;330308
3408;330308
3409;257115
3410;257115
3411;137107
3412;137107
3413;7654125
3414;7654125
3415;137107
3416;137107
3417;366847
3418;366847
3419;131719
3420;131719
3421;2647261
3422;2647261
3423;300646
3424;300646
3425;76651
3426;76651
3427;2654
3428;2654
3429;158018
3430;158018
3431;223084
3432;223084
3433;28201
3434;28201
3435;180707
3436;167313
3437;13394
3438;316314
3439;189313
3440;5818
3441;1103
3442;27802
3443;278015
3444;2497
3445;6897
3446;189313
3447;5818
3448;370372
3449;220168
3450;4875
3451;956
3452;179
3453;33189
3454;331886
3455;1120
3456;3998
3457;220168
3458;5831
3459;628951
3460;499799
3461;5753
3462;20636
3463;1483
3464;50327
3465;37800
3466;503272
3467;4138
3468;26801
3469;5130
3470;499799
3471;26389
3472;269751
3473;163774
3474;20540
3475;347
3476;4580
3477;21504
3478;215045
3479;26467
3480;2155
3481;163774
3482;20887
3483;329463
3484;352619
3485;29951
3486;299512
3487;352619
3488;587689
3489;682059
3490;53426
3491;534263
3492;682059
3493;65152
3494;65034
3495;5923
3496;59229
3497;65034
3498;63800
3499;54910
3500;5800
3501;58000
3502;54910
3503;142038
3504;158396
3505;12912
3506;129126
3507;158396
3508;162689
3509;93308
3510;14790
3511;147899
3512;93308
3513;61738
3514;59200
3515;5612
3516;56126
3517;59200
3518;41301
3519;44941
3520;3755
3521;37546
3522;44941
3523;114522
3524;48850
3525;10411
3526;104111
3527;48850
3528;72058
3529;78210
3530;6551
3531;65507
3532;78210
3533;90970
3534;91422
3535;8270
3536;82700
3537;91422
3538;102312
3539;114940
3540;9301
3541;93011
3542;114940
3543;15150
3544;15180
3545;1377
3546;13773
3547;15180
3548;13166
3549;15180
3550;1197
3551;11969
3552;15180
3553;4112
3554;3726
3555;374
3556;3738
3557;3726
3558;30318
3559;21762
3560;4182
3561;26136
3562;21762
3563;84818
3564;89192
3565;7711
3566;77107
3567;89192
3568;130214
3569;136949
3570;118376
3571;136949
3572;112700
3573;59570
3574;10245
3575;102455
3576;59570
3577;237277
3578;119603
3579;21570
3580;215707
3581;119603
3582;304887
3583;320412
3584;27717
3585;277170
3586;320412
3587;180780
3588;185707
3589;16435
3590;164345
3591;185707
3592;43601
3593;66753
3594;3964
3595;39637
3596;66753
3597;225482
3598;241798
3599;20498
3600;204984
3601;241798
3602;25701
3603;46476
3604;2337
3605;23364
3606;46476
3607;6888
3608;10645
3609;626
3610;6262
3611;10645
3612;67735
3613;79779
3614;6157
3615;61578
3616;79779
3617;1526094
3618;1711750
3619;138736
3620;1387358
3621;1711750
3622;119832
3623;129146
3624;10894
3625;108938
3626;129146
3627;12850
3628;15642
3629;1168
3630;11682
3631;15642
3632;10939
3633;10939
3634;233750
3635;233750
3636;300000
3637;300000
3638;126121
3639;126121
3640;124323
3641;124323
3642;15150
3643;6888
3644;13166
3645;4112
3646;39316
3647;329463
3648;162689
3649;492152
3650;142039
3651;41301
3652;183340
3653;72058
3654;72058
3655;90970
3656;30318
3657;121288
3658;102311
3659;102311
3660;84818
3661;84818
3662;130214
3663;130214
3664;7220
3665;8269
3666;873
3667;176
3668;25700
3669;25700
3670;17250
3671;17250
3672;15000
3673;15000
3674;189000
3675;189000
3676;12100
3677;12100
3678;15750
3679;15750
3680;18000
3681;18000
3682;7220
3683;8375
3684;1155
3685;108960
3686;119240
3687;10280
3688;526050
3689;526050
3690;219335
3691;240027
3692;20692
3693;1516309
3694;1609290
3695;50067
3696;143048
3697;110168
3698;110168
3699;59833
3700;59833
3701;89385
3702;89385
3703;41201
3704;41201
3705;32486
3706;32486
3707;98763
3708;98763
3709;1290165
3710;1290165
3711;435717
3712;435717
3713;717683
3714;717683
3715;75895
3716;75895
3717;151284
3718;151284
3719;332066
3720;332066
3721;299269
3722;299269
3723;59972
3724;59972
3725;4896
3726;4896
3727;11009
3728;11009
3729;73858
3730;73858
3731;111542
3732;111542
3733;55771
3734;55771
3735;28201
3736;28201
3737;686823
3738;528325
3739;22339
3740;10363
3741;4801
3742;58688
3743;586883
3744;6446
3745;30005
3746;528325
3747;32702
3748;352294
3749;237408
3750;18836
3751;7313
3752;1297
3753;30538
3754;305379
3755;6976
3756;8104
3757;237408
3758;26149
3759;1398947
3760;1104608
3761;15367
3762;30537
3763;5172
3764;118042
3765;22700
3766;1180421
3767;603
3768;40285
3769;31724
3770;1104608
3771;45904
3772;580891
3773;711868
3774;12752
3775;1387
3776;3538
3777;50477
3778;504763
3779;8535
3780;13578
3781;711868
3782;14139
3783;29299
3784;28201
3785;2663
3786;26636
3787;28201
3788;38940
3789;39157
3790;3540
3791;35400
3792;39157
3793;205567
3794;234770
3795;18688
3796;186879
3797;234770
3798;15150
3799;15180
3800;1377
3801;13773
3802;15180
3803;84260
3804;81776
3805;7660
3806;76600
3807;81776
3808;94718
3809;100014
3810;8611
3811;86107
3812;100014
3813;167696
3814;227112
3815;15245
3816;152451
3817;227112
3818;54659
3819;48711
3820;4969
3821;49690
3822;48711
3823;57849
3824;51960
3825;5259
3826;52590
3827;51960
3828;44946
3829;39114
3830;4086
3831;40860
3832;39114
3833;234936
3834;248180
3835;21358
3836;213578
3837;248180
3838;4650
3839;6164
3840;641
3841;4009
3842;6164
3843;32966
3844;36869
3845;2997
3846;29969
3847;36869
3848;45320
3849;43631
3850;4120
3851;41200
3852;43631
3853;169396
3854;175399
3855;15400
3856;153996
3857;175399
3858;47548
3859;1300
3860;4323
3861;43225
3862;1300
3863;21028
3864;60816
3865;1912
3866;19116
3867;60816
3868;9647
3869;6925
3870;1331
3871;8316
3872;6925
3873;77702
3874;77365
3875;7064
3876;70638
3877;77365
3878;2297
3879;1650
3880;317
3881;1980
3882;1650
3883;68836
3884;76648
3885;6258
3886;62578
3887;76648
3888;211940
3889;387827
3890;19267
3891;192673
3892;387827
3893;50934
3894;36871
3895;4630
3896;46304
3897;36871
3898;249923
3899;498182
3900;22721
3901;227202
3902;498182
3903;39615
3904;140519
3905;3601
3906;36014
3907;140519
3908;8810
3909;2614
3910;1215
3911;7595
3912;2614
3913;373070
3914;440463
3915;33916
3916;339154
3917;440463
3918;28800
3919;47689
3920;2618
3921;26182
3922;47689
3923;6380
3924;5486
3925;580
3926;5800
3927;5486
3928;11850
3929;8919
3930;1077
3931;10773
3932;8919
3933;140750
3934;89761
3935;12796
3936;127954
3937;89761
3938;27600
3939;89488
3940;2509
3941;25091
3942;89488
3943;320995
3944;371542
3945;29181
3946;291814
3947;371542
3948;91132
3949;40000
3950;8285
3951;82847
3952;40000
3953;65152
3954;65152
3955;304887
3956;304887
3957;167850
3958;167850
3959;43601
3960;43601
3961;225482
3962;225482
3963;25700
3964;67736
3965;93436
3966;12850
3967;12850
3968;126895
3969;126895
3970;29300
3971;15150
3972;6380
3973;11850
3974;62680
3975;38940
3976;38940
3977;205567
3978;205567
3979;84260
3980;84260
3981;167696
3982;39615
3983;207311
3984;54659
3985;57849
3986;44946
3987;157454
3988;32966
3989;32966
3990;45320
3991;45320
3992;68836
3993;211940
3994;8810
3995;289586
3996;50934
3997;50934
3998;249923
3999;249923
4000;47548
4001;47548
4002;27300
4003;27300
4004;311231
4005;311231
4006;285000
4007;285000
4008;196144
4009;196144
4010;191611
4011;191611
4012;278345
4013;278345
4014;90257
4015;90257
4016;6303
4017;6303
4018;268518
4019;206552
4020;621
4021;235
4022;24256
4023;242562
4024;1465
4025;206552
4026;621
4027;182353
4028;111198
4029;8443
4030;117
4031;15867
4032;158667
4033;6970
4034;732
4035;111198
4036;8443
4037;843898
4038;725395
4039;6955
4040;19115
4041;3075
4042;70307
4043;24700
4044;703067
4045;23525
4046;19224
4047;725395
4048;26070
4049;438019
4050;441330
4051;2452
4052;693
4053;1014
4054;39152
4055;391517
4056;1465
4057;4871
4058;441330
4059;3145
4060;38850
4061;38850
4062;24500
4063;24500
4064;205965
4065;205965
4066;3347629
4067;3347629
4068;205966
4069;205966
4070;289497
4071;289497
4072;880883
4073;880883
4074;140540
4075;140540
4076;1256864
4077;1256864
4078;192190
4079;192190
4080;24399
4081;24399
4082;22242
4083;22242
4084;201751
4085;146332
4086;1242
4087;814
4088;17805
4089;178046
4090;5086
4091;146332
4092;1242
4093;126604
4094;96213
4095;18700
4096;586
4097;11124
4098;111232
4099;3662
4100;96213
4101;18700
4102;747699
4103;580305
4104;13460
4105;22580
4106;2020
4107;60395
4108;34600
4109;603943
4110;7500
4111;34112
4112;5129
4113;580305
4114;36040
4115;285700
4116;172518
4117;9947
4118;941
4119;2083
4120;24373
4121;243727
4122;9742
4123;2499
4124;3276
4125;172518
4126;10888
4127;112576
4128;130588
4129;18012
4130;36500
4131;36500
4132;20000
4133;20000
4134;27300
4135;27300
4136;758154
4137;804645
4138;25033
4139;71524
4140;1924000
4141;2064000
4142;140000
4143;940000
4144;1034000
4145;94000
4146;166500
4147;166500
4148;1086048
4149;1086048
4150;177504
4151;177504
4152;15502
4153;15502
4154;35848
4155;35848
4156;143267
4157;143267
4158;86353
4159;86353
4160;58307
4161;58307
4162;137241
4163;137241
4164;221205
4165;221205
4166;3068550
4167;3068550
4168;30032
4169;30032
4170;1255173
4171;1255173
4172;84448
4173;84448
4174;2579
4175;2579
4176;355542
4177;355542
4178;325067
4179;325067
4180;50792
4181;50792
4182;30228
4183;30228
4184;65415
4185;60950
4186;4465
4187;208251
4188;110163
4189;6621
4190;27397
4191;925
4192;16686
4193;166864
4194;18001
4195;5775
4196;110163
4197;34018
4198;127603
4199;98156
4200;9992
4201;2438
4202;703
4203;10955
4204;109548
4205;2931
4206;2000
4207;1466
4208;98156
4209;12430
4210;487449
4211;383115
4212;5126
4213;21757
4214;903
4215;37536
4216;45000
4217;375356
4218;604
4219;23007
4220;5043
4221;383115
4222;26883
4223;384851
4224;263401
4225;27682
4226;4779
4227;31837
4228;318364
4229;27069
4230;2802
4231;263401
4232;27682
4233;516171
4234;569136
4235;46925
4236;469246
4237;569136
4238;101509
4239;121726
4240;9228
4241;92281
4242;121726
4243;20300
4244;20317
4245;1845
4246;18455
4247;20317
4248;291448
4249;302992
4250;26495
4251;264953
4252;302992
4253;128069
4254;137242
4255;11643
4256;116426
4257;137242
4258;166839
4259;178676
4260;15167
4261;151672
4262;178676
4263;126618
4264;131600
4265;11511
4266;115107
4267;131600
4268;72697
4269;79161
4270;6609
4271;66088
4272;79161
4273;51272
4274;62802
4275;4661
4276;46611
4277;62802
4278;15150
4279;15307
4280;1377
4281;13773
4282;15307
4283;367820
4284;443483
4285;33438
4286;334382
4287;443483
4288;163978
4289;172158
4290;14907
4291;149071
4292;172158
4293;78435
4294;87741
4295;7130
4296;71305
4297;87741
4298;223375
4299;237990
4300;20307
4301;203068
4302;237990
4303;15150
4304;15307
4305;1377
4306;13773
4307;15307
4308;29299
4309;26965
4310;2663
4311;26636
4312;26965
4313;136653
4314;98403
4315;12423
4316;124230
4317;98403
4318;316739
4319;353374
4320;28795
4321;287944
4322;353374
4323;158081
4324;210740
4325;14371
4326;143710
4327;210740
4328;15150
4329;15307
4330;1377
4331;13773
4332;15307
4333;140169
4334;144817
4335;12743
4336;127426
4337;144817
4338;149202
4339;165301
4340;13564
4341;135638
4342;165301
4343;139266
4344;137782
4345;12661
4346;126605
4347;137782
4348;388655
4349;479219
4350;35332
4351;353323
4352;479219
4353;3754
4354;4964
4355;518
4356;3236
4357;4964
4358;48019
4359;52727
4360;4365
4361;43654
4362;52727
4363;56510
4364;59316
4365;5137
4366;51373
4367;59316
4368;3190
4369;290
4370;2900
4371;6588
4372;6588
4373;85971
4374;85971
4375;163217
4376;94562
4377;257779
4378;128181
4379;128181
4380;260536
4381;8601
4382;269137
4383;18260
4384;15150
4385;15150
4386;29300
4387;15150
4388;93010
4389;166839
4390;166839
4391;72697
4392;72697
4393;51272
4394;51272
4395;171978
4396;171978
4397;140169
4398;140169
4399;17000
4400;17000
4401;10500
4402;10500
4403;385529
4404;421894
4405;36365
4406;640324
4407;701335
4408;61011
4409;136740
4410;149640
4411;12900
4412;103300
4413;103300
4414;136764
4415;136764
4416;799778
4417;799778
4418;451754
4419;451754
4420;190709
4421;190709
4422;412551
4423;412551
4424;4981567
4425;4981567
4426;1574231
4427;1574231
4428;327670
4429;327670
4430;81341
4431;81341
4432;320
4433;320
4434;27472
4435;27472
4436;26266
4437;26266
4438;383022
4439;383022
4440;114576
4441;114576
4442;6064
4443;5484
4444;580
4445;251449
4446;414421
4447;1242
4448;27441
4449;469
4450;21959
4451;219591
4452;6499
4453;2931
4454;414421
4455;28683
4456;177702
4457;136693
4458;8362
4459;2438
4460;400
4461;15709
4462;157093
4463;1035
4464;1999
4465;1466
4466;136693
4467;10800
4468;575001
4469;426348
4470;632
4471;23996
4472;787
4473;46818
4474;23700
4475;468181
4476;30602
4477;4913
4478;426348
4479;24628
4480;467500
4481;374000
4482;9433
4483;1544
4484;2931
4485;40526
4486;405252
4487;8017
4488;472
4489;10302
4490;374000
4491;10977
4492;17903
4493;17614
4494;1628
4495;16275
4496;17614
4497;38280
4498;35089
4499;3480
4500;34800
4501;35089
4502;14570
4503;14514
4504;1325
4505;13245
4506;14514
4507;115509
4508;125073
4509;10501
4510;105008
4511;125073
4512;43246
4513;54147
4514;3931
4515;39315
4516;54147
4517;13166
4518;15307
4519;1197
4520;11969
4521;15307
4522;11025
4523;7918
4524;1521
4525;9504
4526;7918
4527;47850
4528;43861
4529;4350
4530;43500
4531;43861
4532;32592
4533;32477
4534;2963
4535;29629
4536;32477
4537;50400
4538;41481
4539;4582
4540;45818
4541;41481
4542;203104
4543;222700
4544;18464
4545;184640
4546;222700
4547;334737
4548;370090
4549;30431
4550;304306
4551;370090
4552;17903
4553;38280
4554;14570
4555;70753
4556;47850
4557;47850
4558;32592
4559;32592
4560;50400
4561;50400
4562;311591
4563;118806
4564;430397
4565;173254
4566;173254
4567;195560
4568;195560
4569;21028
4570;9647
4571;30675
4572;593586
4573;620000
4574;6414
4575;800000
4576;326500
4577;2346500
4578;96976
4579;316740
4580;413716
4581;158081
4582;158081
4583;27300
4584;27300
4585;34000
4586;34000
4587;11776
4588;5109
4589;18769
4590;1884
4591;148101
4592;148101
4593;1800000
4594;1737000
4595;63000
4596;0
4597;0
4598;985800
4599;1078800
4600;93000
4601;165949
4602;181782
4603;15833
4604;211788
4605;231768
4606;19980
4607;169600
4608;185600
4609;16000
4610;57578
4611;57578
4612;140209
4613;140209
4614;199354
4615;199354
4616;208071
4617;208071
4618;221943
4619;221943
4620;82962
4621;82962
4622;97804
4623;97804
4624;195855
4625;195855
4626;3043107
4627;3043107
4628;42538
4629;42538
4630;1253533
4631;1253533
4632;115974
4633;115974
4634;226626
4635;226626
4636;5179
4637;5179
4638;332324
4639;332324
4640;212246
4641;212246
4642;43944
4643;43944
4644;6063
4645;5483
4646;580
4647;190901
4648;146846
4649;931
4650;20548
4651;352
4652;16850
4653;168500
4654;3001
4655;2198
4656;146846
4657;21479
4658;165145
4659;127034
4660;1106
4661;2438
4662;207
4663;14695
4664;146950
4665;1293
4666;2000
4667;127034
4668;3544
4669;584299
4670;445658
4671;6484
4672;25488
4673;1820
4674;46886
4675;23900
4676;468855
4677;31459
4678;11379
4679;445658
4680;31972
4681;711850
4682;569480
4683;21823
4684;594
4685;3582
4686;62128
4687;621275
4688;19583
4689;2477
4690;2805
4691;569480
4692;22417
4693;80465
4694;70329
4695;7315
4696;73150
4697;70329
4698;235145
4699;251133
4700;21377
4701;213768
4702;251133
4703;27084
4704;3808393
4705;2462
4706;24622
4707;3808393
4708;114582
4709;122227
4710;10416
4711;104166
4712;122227
4713;191414
4714;12714786
4715;17401
4716;174013
4717;12714786
4718;49398
4719;57176
4720;4491
4721;44907
4722;57176
4723;72217
4724;24546
4725;6565
4726;65652
4727;24546
4728;61325
4729;54974
4730;5575
4731;55750
4732;54974
4733;10119
4734;5940
4735;2614
4736;1396
4737;1595
4738;7128
4739;2614
4740;5940
4741;75943
4742;27286
4743;6904
4744;69039
4745;27286
4746;348982
4747;360711
4748;31726
4749;317256
4750;360711
4751;267971
4752;282008
4753;24361
4754;243610
4755;282008
4756;80465
4757;75793
4758;7315
4759;73150
4760;75793
4761;2000
4762;1550
4763;182
4764;1818
4765;1550
4766;247773
4767;126893
4768;22525
4769;225248
4770;126893
4771;1747
4772;1350
4773;159
4774;1588
4775;1350
4776;40608
4777;56927
4778;3692
4779;36916
4780;56927
4781;29300
4782;26965
4783;2664
4784;26636
4785;26965
4786;2000
4787;1550
4788;182
4789;1818
4790;1550
4791;88781
4792;92664
4793;8071
4794;80710
4795;92664
4796;14520
4797;5918
4798;1320
4799;13200
4800;5918
4801;4290
4802;1895873
4803;390
4804;3900
4805;1895873
4806;4290
4807;1895873
4808;390
4809;3900
4810;1895873
4811;71485
4812;6499
4813;64986
4814;28500
4815;28500
4816;12657
4817;1150
